"Datum";"Uhrzeit";"Wochentag";"#";"ST";"Mannschaft 1";"Mannschaft 2";"Schiedsgericht";"Gastgeber";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Satzpunkte";"Ballpunkte";"Spieldauer";"Satzpunkte 1";":";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";":";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";":";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";":";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";":";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";":";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"07.02.2026";"00:00:00";"Samstag";"1097";"Spieltag 19";"Volley Juniors Thüringen I";"1. VSV Jena II";"-";"Volley Juniors Thüringen I";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.02.2026";"11:00:00";"Samstag";"1062";"Spieltag 11";"SWE Volley-Team III";"SVV Weimar e.V. I";"SG  ERFURT electronic II";"SWE Volley-Team III";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.02.2026";"11:00:00";"Samstag";"1063";"Spieltag 11";"SWE Volley-Team III";"SG  ERFURT electronic II";"SVV Weimar e.V. I";"SWE Volley-Team III";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.02.2026";"11:00:00";"Samstag";"1064";"Spieltag 11";"Volleyball Gemeinschaft Bleicherode 1";"VC Altenburg I";"SV 1860 Oberweißbach";"Volleyball Gemeinschaft Bleicherode 1";"Georgenberg-SH (95752 Bleicherode)";"Georgenberg-SH (95752 Bleicherode)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.02.2026";"11:00:00";"Samstag";"1065";"Spieltag 11";"Volleyball Gemeinschaft Bleicherode 1";"SV 1860 Oberweißbach";"VC Altenburg I";"Volleyball Gemeinschaft Bleicherode 1";"Georgenberg-SH (95752 Bleicherode)";"Georgenberg-SH (95752 Bleicherode)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.02.2026";"00:00:00";"Samstag";"1094";"Spieltag 18";"Volley Juniors Thüringen I";"SVV Weimar e.V. I";"-";"Volley Juniors Thüringen I";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.02.2026";"00:00:00";"Samstag";"1095";"Spieltag 18";"Volley Juniors Thüringen I";"Geraer VC I";"-";"Volley Juniors Thüringen I";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.02.2026";"11:00:00";"Samstag";"1066";"Spieltag 12";"1. VSV Jena II";"VV70 Meiningen I";"VfB 91 Suhl II";"1. VSV Jena II";"SH Lobdeburgschule (07747 Jena)";"SH Lobdeburgschule (07747 Jena)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.02.2026";"11:00:00";"Samstag";"1067";"Spieltag 12";"1. VSV Jena II";"VfB 91 Suhl II";"VV70 Meiningen I";"1. VSV Jena II";"SH Lobdeburgschule (07747 Jena)";"SH Lobdeburgschule (07747 Jena)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.02.2026";"11:00:00";"Samstag";"1070";"Spieltag 12";"SG  ERFURT electronic II";"Volleyball Gemeinschaft Bleicherode 1";"SV 1860 Oberweißbach";"SG  ERFURT electronic II";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.02.2026";"11:00:00";"Samstag";"1071";"Spieltag 12";"SG  ERFURT electronic II";"SV 1860 Oberweißbach";"Volleyball Gemeinschaft Bleicherode 1";"SG  ERFURT electronic II";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.02.2026";"14:00:00";"Samstag";"1068";"Spieltag 12";"Geraer VC I";"SWE Volley-Team III";"SVV Weimar e.V. I";"Geraer VC I";"Gera Ostschule (07546 Gera)";"Gera Ostschule (07546 Gera)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.02.2026";"14:00:00";"Samstag";"1069";"Spieltag 12";"Geraer VC I";"SVV Weimar e.V. I";"SWE Volley-Team III";"Geraer VC I";"Gera Ostschule (07546 Gera)";"Gera Ostschule (07546 Gera)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.03.2026";"11:00:00";"Samstag";"1074";"Spieltag 13";"VV70 Meiningen I";"SV 1860 Oberweißbach";"SWE Volley-Team III";"VV70 Meiningen I";"Multihalle Meiningen (98617 Meiningen)";"Multihalle Meiningen (98617 Meiningen)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.03.2026";"11:00:00";"Samstag";"1075";"Spieltag 13";"VV70 Meiningen I";"SWE Volley-Team III";"SV 1860 Oberweißbach";"VV70 Meiningen I";"Multihalle Meiningen (98617 Meiningen)";"Multihalle Meiningen (98617 Meiningen)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.03.2026";"11:00:00";"Samstag";"1076";"Spieltag 13";"Volleyball Gemeinschaft Bleicherode 1";"Geraer VC I";"1. VSV Jena II";"Volleyball Gemeinschaft Bleicherode 1";"Georgenberg-SH (95752 Bleicherode)";"Georgenberg-SH (95752 Bleicherode)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.03.2026";"11:00:00";"Samstag";"1077";"Spieltag 13";"Volleyball Gemeinschaft Bleicherode 1";"1. VSV Jena II";"Geraer VC I";"Volleyball Gemeinschaft Bleicherode 1";"Georgenberg-SH (95752 Bleicherode)";"Georgenberg-SH (95752 Bleicherode)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.03.2026";"13:00:00";"Samstag";"1072";"Spieltag 13";"VC Altenburg I";"SG  ERFURT electronic II";"SVV Weimar e.V. I";"VC Altenburg I";"Wenzelhalle (04600 Altenburg)";"Wenzelhalle (04600 Altenburg)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"07.03.2026";"13:00:00";"Samstag";"1073";"Spieltag 13";"VC Altenburg I";"SVV Weimar e.V. I";"SG  ERFURT electronic II";"VC Altenburg I";"Wenzelhalle (04600 Altenburg)";"Wenzelhalle (04600 Altenburg)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.03.2026";"11:00:00";"Samstag";"1078";"Spieltag 14";"SG  ERFURT electronic II";"1. VSV Jena II";"VV70 Meiningen I";"SG  ERFURT electronic II";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.03.2026";"11:00:00";"Samstag";"1079";"Spieltag 14";"SG  ERFURT electronic II";"VV70 Meiningen I";"1. VSV Jena II";"SG  ERFURT electronic II";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"SH Walter-Gropius-Schule Erfurt (99092 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.03.2026";"11:00:00";"Samstag";"1080";"Spieltag 14";"SVV Weimar e.V. I";"VfB 91 Suhl II";"SV 1860 Oberweißbach";"SVV Weimar e.V. I";"Sporthalle Nordstraße (99427 Weimar)";"Sporthalle Nordstraße (99427 Weimar)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.03.2026";"11:00:00";"Samstag";"1081";"Spieltag 14";"SVV Weimar e.V. I";"SV 1860 Oberweißbach";"VfB 91 Suhl II";"SVV Weimar e.V. I";"Sporthalle Nordstraße (99427 Weimar)";"Sporthalle Nordstraße (99427 Weimar)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.03.2026";"11:00:00";"Samstag";"1082";"Spieltag 14";"SWE Volley-Team III";"VC Altenburg I";"Volleyball Gemeinschaft Bleicherode 1";"SWE Volley-Team III";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"14.03.2026";"11:00:00";"Samstag";"1083";"Spieltag 14";"SWE Volley-Team III";"Volleyball Gemeinschaft Bleicherode 1";"VC Altenburg I";"SWE Volley-Team III";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"21.03.2026";"00:00:00";"Samstag";"1098";"Spieltag 20";"Volley Juniors Thüringen I";"SV 1860 Oberweißbach";"-";"Volley Juniors Thüringen I";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"21.03.2026";"00:00:00";"Samstag";"1099";"Spieltag 20";"Volley Juniors Thüringen I";"SG  ERFURT electronic II";"-";"Volley Juniors Thüringen I";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"Pierre-de-Coubertin Gymnasium (99096 Erfurt)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"21.03.2026";"11:00:00";"Samstag";"1060";"Spieltag 11";"VV70 Meiningen I";"VfB 91 Suhl II";"Geraer VC I";"VV70 Meiningen I";"Multihalle Meiningen (98617 Meiningen)";"Multihalle Meiningen (98617 Meiningen)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"21.03.2026";"11:00:00";"Samstag";"1061";"Spieltag 11";"VV70 Meiningen I";"Geraer VC I";"VfB 91 Suhl II";"VV70 Meiningen I";"Multihalle Meiningen (98617 Meiningen)";"Multihalle Meiningen (98617 Meiningen)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.03.2026";"11:00:00";"Samstag";"1086";"Spieltag 15";"1. VSV Jena II";"SVV Weimar e.V. I";"SWE Volley-Team III";"1. VSV Jena II";"SH Lobdeburgschule (07747 Jena)";"SH Lobdeburgschule (07747 Jena)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.03.2026";"11:00:00";"Samstag";"1087";"Spieltag 15";"1. VSV Jena II";"SWE Volley-Team III";"SVV Weimar e.V. I";"1. VSV Jena II";"SH Lobdeburgschule (07747 Jena)";"SH Lobdeburgschule (07747 Jena)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.03.2026";"11:00:00";"Samstag";"1088";"Spieltag 15";"VfB 91 Suhl II";"Volleyball Gemeinschaft Bleicherode 1";"SG  ERFURT electronic II";"VfB 91 Suhl II";"SH Reinhard-Heß (98529 Suhl)";"SH Reinhard-Heß (98529 Suhl)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.03.2026";"11:00:00";"Samstag";"1089";"Spieltag 15";"VfB 91 Suhl II";"SG  ERFURT electronic II";"Volleyball Gemeinschaft Bleicherode 1";"VfB 91 Suhl II";"SH Reinhard-Heß (98529 Suhl)";"SH Reinhard-Heß (98529 Suhl)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.03.2026";"13:00:00";"Samstag";"1084";"Spieltag 15";"SV 1860 Oberweißbach";"VC Altenburg I";"Geraer VC I";"SV 1860 Oberweißbach";"RS Friedrich Fröbel (98744 Oberweißbach)";"RS Friedrich Fröbel (98744 Oberweißbach)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
"28.03.2026";"13:00:00";"Samstag";"1085";"Spieltag 15";"SV 1860 Oberweißbach";"Geraer VC I";"VC Altenburg I";"SV 1860 Oberweißbach";"RS Friedrich Fröbel (98744 Oberweißbach)";"RS Friedrich Fröbel (98744 Oberweißbach)";"-";"2025/26";"Thüringenliga Damen";"weiblich";
